firebase_id,prolific_pid,session_id,sentence_set_id,total_time_taken,question_id,question_index,statement_id,statement_text,name,gender,uncertainty_expression,response,time_taken
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,27,24,preference_12,Brendan believes it's unlikely that his friend prefers science fiction books over fantasy books.,Brendan,male,unlikely,10,129.443
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,3,25,imperfect_knowledge_3,Mike believes it's almost certain that there are more than eighty students in the auditorium right now.,Mike,male,almost certain,95,13.588000000000001
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,22,26,preference_7,Raul believes it's likely that his friend prefers stargazing over birdwatching.,Raul,male,likely,60,10.335
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,20,27,preference_5,Johnnie believes it's very likely that his cousin prefers summer over winter.,Johnnie,male,very likely,100,35.383
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,10,28,imperfect_knowledge_10,Roxanne believes it's uncertain that the hiking trail is 10 miles long.,Roxanne,female,uncertain,40,6.915
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,24,29,preference_9,Bruce believes it's somewhat unlikely that his coworker prefers Chinese food over Mexican food.,Bruce,male,somewhat unlikely,30,9.293000000000001
DeWa1lO2fRfYQuuXzkZ3hjHncJP2,65710a3004878fbbb10a55ab,6625d6dd9e0156227a89cc8b,13__imperfect_knowledge__preference,1175.604,12,30,imperfect_knowledge_12,Bonnie believes it's unlikely that she can recall the names of at least seventy countries.,Bonnie,female,unlikely,20,12.647
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,14,1,imperfect_knowledge_14,Joey believes it's almost certain that everything fits in his suitcase.,Joey,male,almost certain,95,20.183
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,8,2,imperfect_knowledge_8,Camille believes it's unlikely that she can derive the theorem presented in class today within 5 minutes.,Camille,female,unlikely,15,52.184000000000005
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,13,3,imperfect_knowledge_13,Lance believes his boss meets the new client at least two times per week.,Lance,male,control,100,13.113
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,28,4,preference_13,Tara believes her cousin prefers headphones over earbuds.,Tara,female,control,80,10.085
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,21,5,preference_6,Catherine believes it's uncertain that her boss prefers yoga over pilates.,Catherine,female,uncertain,50,15.517
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,3,6,imperfect_knowledge_3,Mike believes it's likely that there are more than eighty students in the auditorium right now.,Mike,male,likely,85,19.679000000000002
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,5,7,imperfect_knowledge_5,David believes it's somewhat unlikely that his presentation on macroeconomics takes 45 minutes.,David,male,somewhat unlikely,30,57.686
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,6,8,imperfect_knowledge_6,Nathan believes it's uncertain that he can fix a flat tire.,Nathan,male,uncertain,45,7.3870000000000005
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,7,9,imperfect_knowledge_7,Cheri believes it's possible that her friend can do a handstand.,Cheri,female,possible,80,6.065
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,10,10,imperfect_knowledge_10,Roxanne believes it's doubtful that the hiking trail is 10 miles long.,Roxanne,female,doubtful,30,32.946
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,18,11,preference_3,Jacquelyn believes it's likely that her neighbor prefers the beach over the mountains.,Jacquelyn,female,likely,70,7.41
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,19,12,preference_4,Nick believes it's somewhat likely that his coworker prefers reading books over watching movies.,Nick,male,somewhat likely,65,7.599
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,2,13,imperfect_knowledge_2,Silvia believes it's probable that there is a yoga studio within 2 miles of her workplace.,Silvia,female,probable,70,28.723
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,24,14,preference_9,Bruce believes it's not likely that his coworker prefers Chinese food over Mexican food.,Bruce,male,not likely,30,9.649000000000001
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,27,15,preference_12,Brendan believes it's highly unlikely that his friend prefers science fiction books over fantasy books.,Brendan,male,highly unlikely,5,11.942
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,20,16,preference_5,Johnnie believes it's somewhat unlikely that his cousin prefers summer over winter.,Johnnie,male,somewhat unlikely,25,4.375
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,15,17,preference_0,Laura believes it's highly likely that her cousin prefers spinach over broccoli.,Laura,female,highly likely,90,7.5680000000000005
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,9,18,imperfect_knowledge_9,Marco believes it's not likely that the local college baseball game starts at 9am on Sunday.,Marco,male,not likely,30,5.869
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,29,19,preference_14,Jeffery believes it's almost certain that his neighbor prefers dancing over singing.,Jeffery,male,almost certain,85,19.869
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,16,20,preference_1,Jessica believes it's very likely that her boss prefers coffee over tea.,Jessica,female,very likely,90,8.984
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,4,21,imperfect_knowledge_4,Kenny believes it's somewhat likely that the temperature in the office is at least 72 degrees Fahrenheit.,Kenny,male,somewhat likely,65,6.152
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,23,22,preference_8,Olga believes it's unlikely that her neighbor prefers sunrise over sunset.,Olga,female,unlikely,20,5.582
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,17,23,preference_2,Amanda believes it's probable that her friend prefers running over cycling.,Amanda,female,probable,70,16.775
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,12,24,imperfect_knowledge_12,Bonnie believes it's highly unlikely that she can recall the names of at least seventy countries.,Bonnie,female,highly unlikely,0,18.86
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,25,25,preference_10,Isaac believes it's doubtful that his boss prefers working remotely over working in-person.,Isaac,male,doubtful,35,10.928
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,11,26,imperfect_knowledge_11,Gary believes it's very unlikely that his flight will land around 6pm.,Gary,male,very unlikely,5,5.791
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,1,27,imperfect_knowledge_1,Ethel believes it's very likely that the new museum is offering complimentary admission.,Ethel,female,very likely,95,3.5820000000000003
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,26,28,preference_11,Violet believes it's very unlikely that her neighbor prefers dogs over cats.,Violet,female,very unlikely,10,5.339
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,0,29,imperfect_knowledge_0,Gabriela believes it's highly likely that the restaurant near her apartment accepts reservations.,Gabriela,female,highly likely,85,3.607
Ir9P8QlmGFcc00NSHJEz7nyU1vC3,63474e67a5fd298c6103c409,6625d6dded4e49de909848fc,2__imperfect_knowledge__preference,1401.463,22,30,preference_7,Raul believes it's possible that his friend prefers stargazing over birdwatching.,Raul,male,possible,60,3.508
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,1,1,future_1,Ethel believes she will be offered a promotion this fall.,Ethel,female,control,100,12.617
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,22,2,possession_7,Raul believes it's somewhat likely that his neighbors have two tickets to the concert in town next Friday.,Raul,male,somewhat likely,80,10.374
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,27,3,possession_12,Brendan believes it's not likely that his colleague has enough cash to invest in a local business.,Brendan,male,not likely,5,13.773
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,4,4,future_4,Kenny believes it's very likely that he will visit New York over winter break.,Kenny,male,very likely,95,6.923
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,3,5,future_3,Mike believes it's highly likely that there will be vegetarian options at the barbecue.,Mike,male,highly likely,95,6.205
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,0,6,future_0,Gabriela believes it's highly unlikely that she will buy a new watch this Thanksgiving weekend.,Gabriela,female,highly unlikely,0,7.495
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,11,7,future_11,Gary believes it's unlikely that the defendant will be found guilty on all charges.,Gary,male,unlikely,0,6.617
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,20,8,possession_5,Johnnie believes it's probable that his friend owns a pressure cooker.,Johnnie,male,probable,65,7.228
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,10,9,future_10,Roxanne believes it's possible that her patient will survive another three months.,Roxanne,female,possible,70,5.121
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,6,10,future_6,Nathan believes it's likely that the band will play his favorite song at the upcoming concert.,Nathan,male,likely,70,5.4110000000000005
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,23,11,possession_8,Olga believes it's somewhat unlikely that her boss has three pets.,Olga,female,somewhat unlikely,5,4.912
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,24,12,possession_9,Bruce believes it's uncertain that his friend has all the necessary gear for a camping trip.,Bruce,male,uncertain,20,8.644
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,12,13,future_12,Bonnie believes it's not likely that her landlord will increase her rent by the end of spring.,Bonnie,female,not likely,5,4.872
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,16,14,possession_1,Jessica believes her friend has a leather jacket.,Jessica,female,control,85,7.4030000000000005
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,28,15,possession_13,Tara believes it's doubtful that her friend has the right skills for the job.,Tara,female,doubtful,5,10.387
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,29,16,possession_14,Jeffery believes it's very unlikely that his boss has a collection of vintage books.,Jeffery,male,very unlikely,0,8.604000000000001
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,7,17,future_7,Cheri believes it's somewhat likely that there will be pastries provided at the meeting next Monday.,Cheri,female,somewhat likely,15,6.234
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,14,18,future_14,Joey believes it's very unlikely that the hotels nearby will be fully booked by mid January.,Joey,male,very unlikely,0,5.578
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,8,19,future_8,Camille believes it's somewhat unlikely that her country will be impacted by a hurricane next year.,Camille,female,somewhat unlikely,15,5.327
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,5,20,future_5,David believes it's probable that investing in his friend's startup will yield positive returns.,David,male,probable,65,7.096
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,17,21,possession_2,Amanda believes it's almost certain that her cousin has a vegetable garden.,Amanda,female,almost certain,100,4.444
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,26,22,possession_11,Violet believes it's unlikely that her coworker has a quiet space to practice meditation.,Violet,female,unlikely,0,8.841
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,9,23,future_9,Marco believes it's uncertain that his patient's symptoms will improve within the next two weeks.,Marco,male,uncertain,30,6.9110000000000005
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,21,24,possession_6,Catherine believes it's likely that her cousin owns a blue bicycle.,Catherine,female,likely,95,4.703
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,18,25,possession_3,Jacquelyn believes it's highly likely that her classmate owns a guitar.,Jacquelyn,female,highly likely,100,3.731
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,15,26,possession_0,Laura believes it's highly unlikely that her boss owns a blue car.,Laura,female,highly unlikely,0,4.238
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,19,27,possession_4,Nick believes it's very likely that his boss has a stereo amplifier.,Nick,male,very likely,95,6.599
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,2,28,future_2,Silvia believes it's almost certain that the company will have another round of lay-offs by mid July.,Silvia,female,almost certain,100,4.335
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,25,29,possession_10,Isaac believes it's possible that his cousin owns a high-quality camera.,Isaac,male,possible,70,3.329
dv0JwR5vaeXItaR2bheYZTG0dca2,65a2bc0d60b1e46f4e1d3cc8,6625d6dea8c752918c675725,14__future__possession,324.347,13,30,future_13,Lance believes it's doubtful that his coworkers will go on strike this year.,Lance,male,doubtful,20,7.043
MX8E63a81uTxhbqs8fy9B69oggE2,55a9f6a1fdf99b2d81b5295f,6625d6df51c831536b9f5b85,11__future__possession,2132.464,0,1,future_0,Gabriela believes it's not likely that she will buy a new watch this Thanksgiving weekend.,Gabriela,female,not likely,15,9.704
MX8E63a81uTxhbqs8fy9B69oggE2,55a9f6a1fdf99b2d81b5295f,6625d6df51c831536b9f5b85,11__future__possession,2132.464,4,2,future_4,Kenny believes he will visit New York over winter break.,Kenny,male,control,75,3.766
MX8E63a81uTxhbqs8fy9B69oggE2,55a9f6a1fdf99b2d81b5295f,6625d6df51c831536b9f5b85,11__future__possession,2132.464,10,3,future_10,Roxanne believes it's somewhat likely that her patient will survive another three months.,Roxanne,female,somewhat likely,80,9.852
MX8E63a81uTxhbqs8fy9B69oggE2,55a9f6a1fdf99b2d81b5295f,6625d6df51c831536b9f5b85,11__future__possession,2132.464,18,4,possession_3,Jacquelyn believes it's highly unlikely that her classmate owns a guitar.,Jacquelyn,female,highly unlikely,10,5.071
